time,enrolled,available,waitlisted,total
2022-11-15T21:30:37,114,186,0,300
2022-11-15T21:39:47,114,186,0,300
2022-11-15T21:48:57,114,186,0,300
2022-11-15T21:58:06,114,186,0,300
2022-11-15T22:07:15,114,186,0,300
2022-11-15T22:16:36,114,186,0,300
2022-11-15T22:25:46,114,186,0,300
2022-11-15T22:34:55,114,186,0,300
2022-11-15T22:44:05,114,186,0,300
2022-11-15T22:53:14,114,186,0,300
2022-11-15T23:02:25,114,186,0,300
2022-11-15T23:11:44,114,186,0,300
2022-11-15T23:20:54,114,186,0,300
2022-11-15T23:30:03,114,186,0,300
2022-11-15T23:39:13,114,186,0,300
2022-11-15T23:48:21,114,186,0,300
2022-11-15T23:57:30,114,186,0,300
2022-11-16T00:06:42,114,186,0,300
2022-11-16T00:15:55,114,186,0,300
2022-11-16T00:25:20,114,186,0,300
2022-11-16T00:34:33,114,186,0,300
2022-11-16T00:43:46,114,186,0,300
2022-11-16T00:52:58,114,186,0,300
2022-11-16T01:02:09,114,186,0,300
2022-11-16T01:11:22,114,186,0,300
2022-11-16T01:20:34,114,186,0,300
2022-11-16T01:29:47,114,186,0,300
2022-11-16T01:38:59,114,186,0,300
2022-11-16T01:48:11,114,186,0,300
2022-11-16T01:57:23,114,186,0,300
2022-11-16T02:06:34,114,186,0,300
2022-11-16T02:15:47,115,185,0,300
2022-11-16T02:24:59,115,185,0,300
2022-11-16T02:34:12,115,185,0,300
2022-11-16T02:43:23,115,185,0,300
2022-11-16T02:52:45,115,185,0,300
2022-11-16T03:01:56,115,185,0,300
2022-11-16T03:11:08,115,185,0,300
2022-11-16T03:20:19,115,185,0,300
2022-11-16T03:29:31,115,185,0,300
2022-11-16T03:38:44,115,185,0,300
2022-11-16T03:47:57,115,185,0,300
2022-11-16T03:57:10,115,185,0,300
2022-11-16T04:06:22,115,185,0,300
2022-11-16T04:19:58,115,185,0,300
2022-11-16T04:29:38,115,185,0,300
2022-11-16T04:38:53,115,185,0,300
2022-11-16T04:48:06,115,185,0,300
2022-11-16T04:57:18,115,185,0,300
2022-11-16T05:06:29,115,185,0,300
2022-11-16T05:15:39,115,185,0,300
2022-11-16T05:24:49,115,185,0,300
2022-11-16T05:33:59,115,185,0,300
2022-11-16T05:43:10,115,185,0,300
2022-11-16T05:52:22,115,185,0,300
2022-11-16T06:01:38,115,185,0,300
2022-11-16T06:10:53,115,185,0,300
2022-11-16T06:20:07,115,185,0,300
2022-11-16T06:29:19,115,185,0,300
2022-11-16T06:38:30,115,185,0,300
2022-11-16T06:47:42,115,185,0,300
2022-11-16T06:56:54,115,185,0,300
2022-11-16T07:06:06,116,184,0,300
2022-11-16T07:15:19,116,184,0,300
2022-11-16T07:24:35,116,184,0,300
2022-11-16T07:33:48,116,184,0,300
2022-11-16T07:43:01,116,184,0,300
2022-11-16T07:52:15,116,184,0,300
2022-11-16T08:01:28,116,184,0,300
2022-11-16T08:10:51,116,184,0,300
2022-11-16T08:20:05,116,184,0,300
2022-11-16T08:29:19,116,184,0,300
2022-11-16T08:38:33,117,183,0,300
2022-11-16T08:47:47,117,183,0,300
2022-11-16T08:57:02,117,183,0,300
2022-11-16T09:06:18,117,183,0,300
2022-11-16T09:15:33,117,183,0,300
2022-11-16T09:24:47,117,183,0,300
2022-11-16T09:34:00,118,182,0,300
2022-11-16T09:43:24,118,182,0,300
2022-11-16T09:52:38,118,182,0,300
2022-11-16T10:01:51,118,182,0,300
2022-11-16T10:11:04,118,182,0,300
2022-11-16T10:20:17,118,182,0,300
2022-11-16T10:29:29,118,182,0,300
2022-11-16T10:38:42,118,182,0,300
2022-11-16T10:47:56,118,182,0,300
2022-11-16T10:57:20,118,182,0,300
2022-11-16T11:06:34,119,181,0,300
2022-11-16T11:15:47,119,181,0,300
2022-11-16T11:25:01,119,181,0,300
2022-11-16T11:34:14,120,180,0,300
2022-11-16T11:43:27,120,180,0,300
2022-11-16T11:52:52,121,179,0,300
2022-11-16T12:02:06,121,179,0,300
2022-11-16T12:11:19,121,179,0,300
2022-11-16T12:20:34,121,179,0,300
2022-11-16T12:29:48,121,179,0,300
2022-11-16T12:39:11,121,179,0,300
2022-11-16T12:48:23,121,179,0,300
2022-11-16T12:57:36,121,179,0,300
2022-11-16T13:06:54,121,179,0,300
2022-11-16T13:16:12,121,179,0,300
2022-11-16T13:25:28,122,178,0,300
2022-11-16T13:34:57,123,177,0,300
2022-11-16T13:44:19,123,177,0,300
2022-11-16T13:53:34,123,177,0,300
2022-11-16T14:02:51,123,177,0,300
2022-11-16T14:12:04,123,177,0,300
2022-11-16T14:21:27,124,176,0,300
2022-11-16T14:30:46,124,176,0,300
2022-11-16T14:40:03,124,176,0,300
2022-11-16T14:49:21,125,175,0,300
2022-11-16T14:58:38,125,175,0,300
2022-11-16T15:08:06,125,175,0,300
2022-11-16T15:17:23,125,175,0,300
2022-11-16T15:26:37,125,175,0,300
2022-11-16T15:35:52,126,174,0,300
2022-11-16T15:45:16,127,173,0,300
2022-11-16T15:54:32,125,175,0,300
2022-11-16T16:03:53,125,175,0,300
2022-11-16T16:13:08,125,175,0,300
2022-11-16T16:22:25,125,175,0,300
2022-11-16T16:31:50,126,174,0,300
2022-11-16T16:41:04,126,174,0,300
2022-11-16T16:50:19,127,173,0,300
2022-11-16T16:59:34,127,173,0,300
2022-11-16T17:08:49,127,173,0,300
2022-11-16T17:18:14,127,173,0,300
2022-11-16T17:27:26,129,171,0,300
2022-11-16T17:36:37,130,170,0,300
2022-11-16T17:45:48,131,169,0,300
2022-11-16T17:54:59,131,169,0,300
2022-11-16T18:04:21,133,167,0,300
2022-11-16T18:13:31,133,167,0,300
2022-11-16T18:22:43,134,166,0,300
2022-11-16T18:31:53,134,166,0,300
2022-11-16T18:41:04,136,164,0,300
2022-11-16T18:50:15,135,165,0,300
2022-11-16T18:59:36,135,165,0,300
2022-11-16T19:08:46,135,165,0,300
2022-11-16T19:17:56,136,164,0,300
2022-11-16T19:27:06,137,163,0,300
2022-11-16T19:36:16,137,163,0,300
2022-11-16T19:45:26,137,163,0,300
2022-11-16T19:54:46,137,163,0,300
2022-11-16T20:03:59,138,162,0,300
2022-11-16T20:13:09,140,160,0,300
2022-11-16T20:22:20,140,160,0,300
2022-11-16T20:31:30,141,159,0,300
2022-11-16T20:40:46,142,158,0,300
2022-11-16T20:49:57,142,158,0,300
2022-11-16T20:59:18,142,158,0,300
2022-11-16T21:08:28,142,158,0,300
2022-11-16T21:17:39,142,158,0,300
2022-11-16T21:26:49,142,158,0,300
2022-11-16T21:35:58,142,158,0,300
2022-11-16T21:45:07,142,158,0,300
2022-11-16T21:54:17,142,158,0,300
2022-11-16T22:03:38,142,158,0,300
2022-11-16T22:12:49,142,158,0,300
2022-11-16T22:21:59,142,158,0,300
2022-11-16T22:31:11,142,158,0,300
2022-11-16T22:40:20,143,157,0,300
2022-11-16T22:49:30,143,157,0,300
2022-11-16T22:58:38,142,158,0,300
2022-11-16T23:07:48,142,158,0,300
2022-11-16T23:17:08,143,157,0,300
2022-11-16T23:26:17,143,157,0,300
2022-11-16T23:35:26,143,157,0,300
2022-11-16T23:44:35,143,157,0,300
2022-11-16T23:53:44,143,157,0,300
2022-11-17T00:02:52,143,157,0,300
2022-11-17T00:12:04,143,157,0,300
2022-11-17T00:21:27,143,157,0,300
2022-11-17T00:30:37,143,157,0,300
2022-11-17T00:39:49,143,157,0,300
2022-11-17T00:49:00,143,157,0,300
2022-11-17T00:58:13,143,157,0,300
2022-11-17T01:07:23,143,157,0,300
2022-11-17T01:16:33,143,157,0,300
2022-11-17T01:25:44,143,157,0,300
2022-11-17T01:34:55,143,157,0,300
2022-11-17T01:44:05,144,156,0,300
2022-11-17T01:53:24,144,156,0,300
2022-11-17T02:02:34,143,157,0,300
2022-11-17T02:11:43,143,157,0,300
2022-11-17T02:20:52,143,157,0,300
2022-11-17T02:30:00,143,157,0,300
2022-11-17T02:39:11,143,157,0,300
2022-11-17T02:48:22,143,157,0,300
2022-11-17T02:57:33,143,157,0,300
2022-11-17T03:06:43,143,157,0,300
2022-11-17T03:15:53,143,157,0,300
2022-11-17T03:25:03,143,157,0,300
2022-11-17T03:34:13,143,157,0,300
2022-11-17T03:43:24,143,157,0,300
2022-11-17T03:52:36,143,157,0,300
2022-11-17T04:01:47,143,157,0,300
2022-11-17T04:11:09,143,157,0,300
2022-11-17T04:29:56,143,157,0,300
2022-11-17T04:39:33,143,157,0,300
2022-11-17T04:48:46,143,157,0,300
2022-11-17T04:57:59,143,157,0,300
2022-11-17T05:07:11,143,157,0,300
2022-11-17T05:16:21,143,157,0,300
2022-11-17T05:25:30,143,157,0,300
2022-11-17T05:34:40,143,157,0,300
2022-11-17T05:43:51,143,157,0,300
2022-11-17T05:53:03,143,157,0,300
2022-11-17T06:02:16,143,157,0,300
2022-11-17T06:09:51,143,157,0,300
2022-11-17T06:19:03,143,157,0,300
2022-11-17T06:28:14,143,157,0,300
2022-11-17T06:37:24,143,157,0,300
2022-11-17T06:46:34,143,157,0,300
2022-11-17T06:55:45,143,157,0,300
2022-11-17T07:04:56,143,157,0,300
2022-11-17T07:14:07,143,157,0,300
2022-11-17T07:23:19,143,157,0,300
2022-11-17T07:32:31,143,157,0,300
2022-11-17T07:41:53,143,157,0,300
2022-11-17T07:51:05,143,157,0,300
2022-11-17T08:00:18,143,157,0,300
2022-11-17T08:09:31,143,157,0,300
2022-11-17T08:18:43,143,157,0,300
2022-11-17T08:27:56,143,157,0,300
2022-11-17T08:37:08,143,157,0,300
2022-11-17T08:46:20,143,157,0,300
2022-11-17T08:55:33,143,157,0,300
2022-11-17T09:04:46,144,156,0,300
2022-11-17T09:13:59,144,156,0,300
2022-11-17T09:23:12,145,155,0,300
2022-11-17T09:32:26,145,155,0,300
2022-11-17T09:41:40,145,155,0,300
2022-11-17T09:51:04,145,155,0,300
2022-11-17T10:00:18,146,154,0,300
2022-11-17T10:09:31,146,154,0,300
2022-11-17T10:18:44,146,154,0,300
2022-11-17T10:27:59,147,153,0,300
2022-11-17T10:37:24,147,153,0,300
2022-11-17T10:46:38,147,153,0,300
2022-11-17T10:55:51,148,152,0,300
2022-11-17T11:05:05,148,152,0,300
2022-11-17T11:14:29,149,151,0,300
2022-11-17T11:23:44,149,151,0,300
2022-11-17T11:32:58,149,151,0,300
2022-11-17T11:42:12,150,150,0,300
2022-11-17T11:51:26,150,150,0,300
2022-11-17T12:00:52,150,150,0,300
2022-11-17T12:10:06,151,149,0,300
2022-11-17T12:19:19,151,149,0,300
2022-11-17T12:28:33,151,149,0,300
2022-11-17T12:37:47,151,149,0,300
2022-11-17T12:47:09,150,150,0,300
2022-11-17T12:56:23,151,149,0,300
2022-11-17T13:05:38,152,148,0,300
2022-11-17T13:14:52,152,148,0,300
2022-11-17T13:24:05,152,148,0,300
2022-11-17T13:33:32,153,147,0,300
2022-11-17T13:42:46,152,148,0,300
2022-11-17T13:52:00,153,147,1,300
2022-11-17T14:01:25,154,146,1,300
2022-11-17T14:10:42,155,145,1,300
2022-11-17T14:19:56,154,146,1,300
2022-11-17T14:29:11,154,146,1,300
2022-11-17T14:38:37,154,146,1,300
2022-11-17T14:47:51,154,146,1,300
2022-11-17T14:57:07,154,146,1,300
2022-11-17T15:06:23,154,146,1,300
2022-11-17T15:15:48,154,146,1,300
2022-11-17T15:25:02,154,146,1,300
2022-11-17T15:34:17,155,145,2,300
2022-11-17T15:43:31,156,144,2,300
2022-11-17T15:52:46,160,140,2,300
2022-11-17T16:02:11,161,139,2,300
2022-11-17T16:11:25,161,139,2,300
2022-11-17T16:20:36,163,137,2,300
2022-11-17T16:29:48,162,138,2,300
2022-11-17T16:38:59,163,137,2,300
2022-11-17T16:48:11,165,135,2,300
2022-11-17T16:57:33,165,135,2,300
2022-11-17T17:06:45,167,133,2,300
2022-11-17T17:15:58,168,132,2,300
2022-11-17T17:25:10,168,132,2,300
2022-11-17T17:34:22,169,131,2,300
2022-11-17T17:43:44,169,131,2,300
2022-11-17T17:52:56,170,130,2,300
2022-11-17T18:02:08,172,128,2,300
2022-11-17T18:11:20,172,128,2,300
2022-11-17T18:20:33,172,128,2,300
2022-11-17T18:29:44,174,126,2,300
2022-11-17T18:38:55,175,125,2,300
2022-11-17T18:48:17,177,123,2,300
2022-11-17T18:57:28,177,123,2,300
2022-11-17T19:06:40,178,122,2,300
2022-11-17T19:15:50,178,122,2,300
2022-11-17T19:25:01,178,122,3,300
2022-11-17T19:34:23,180,120,3,300
2022-11-17T19:43:33,181,119,3,300
2022-11-17T19:52:44,181,119,3,300
2022-11-17T20:01:55,185,115,3,300
2022-11-17T20:11:05,186,114,3,300
2022-11-17T20:20:15,187,113,3,300
2022-11-17T20:29:34,188,112,3,300
2022-11-17T20:38:44,189,111,3,300
2022-11-17T20:47:54,190,110,3,300
2022-11-17T20:57:03,192,108,3,300
2022-11-17T21:06:13,193,107,3,300
2022-11-17T21:15:22,195,105,3,300
2022-11-17T21:24:43,196,104,3,300
2022-11-17T21:33:52,196,104,3,300
2022-11-17T21:43:02,196,104,3,300
2022-11-17T21:52:12,196,104,3,300
2022-11-17T22:01:22,196,104,4,300
2022-11-17T22:10:32,196,104,4,300
2022-11-17T22:19:42,196,104,4,300
2022-11-17T22:28:55,198,102,4,300
2022-11-17T22:38:24,198,102,4,300
2022-11-17T22:47:43,198,102,4,300
2022-11-17T22:57:07,198,102,4,300
2022-11-17T23:06:35,198,102,4,300
2022-11-17T23:15:58,198,102,4,300
2022-11-17T23:25:27,198,102,4,300
2022-11-17T23:35:02,198,102,4,300
2022-11-17T23:44:34,198,102,4,300
2022-11-17T23:54:12,198,102,4,300
2022-11-18T00:03:44,198,102,4,300
2022-11-18T00:13:12,198,102,4,300
2022-11-18T00:22:39,198,102,4,300
2022-11-18T00:32:01,198,102,4,300
2022-11-18T00:41:24,198,102,4,300
2022-11-18T00:50:46,198,102,4,300
2022-11-18T01:00:04,198,102,4,300
2022-11-18T01:09:25,198,102,4,300
2022-11-18T01:18:43,198,102,4,300
2022-11-18T01:28:06,198,102,4,300
2022-11-18T01:37:18,198,102,4,300
2022-11-18T01:46:30,198,102,4,300
2022-11-18T01:55:40,198,102,4,300
2022-11-18T02:04:50,198,102,4,300
2022-11-18T02:14:00,198,102,4,300
2022-11-18T02:23:10,198,102,4,300
2022-11-18T02:32:20,198,102,4,300
2022-11-18T02:41:33,198,102,4,300
2022-11-18T02:50:44,198,102,4,300
2022-11-18T02:59:56,198,102,4,300
2022-11-18T03:09:07,198,102,4,300
2022-11-18T03:18:18,198,102,4,300
2022-11-18T03:27:28,198,102,4,300
2022-11-18T03:36:39,198,102,4,300
2022-11-18T03:45:52,198,102,4,300
2022-11-18T03:55:04,198,102,4,300
2022-11-18T04:04:17,198,102,4,300
2022-11-18T04:13:40,198,102,4,300
2022-11-18T04:24:37,198,102,4,300
2022-11-18T04:33:51,198,102,4,300
2022-11-18T04:43:04,198,102,4,300
2022-11-18T04:53:29,198,102,4,300
2022-11-18T05:03:01,198,102,4,300
2022-11-18T05:12:12,198,102,4,300
2022-11-18T05:21:24,198,102,4,300
2022-11-18T05:30:33,198,102,4,300
2022-11-18T05:39:44,198,102,4,300
2022-11-18T05:48:54,198,102,4,300
2022-11-18T05:58:08,198,102,4,300
2022-11-18T06:07:30,198,102,4,300
2022-11-18T06:16:43,198,102,4,300
2022-11-18T06:25:55,198,102,4,300
2022-11-18T06:35:07,198,102,4,300
2022-11-18T06:44:18,198,102,4,300
2022-11-18T06:53:28,198,102,4,300
2022-11-18T07:02:39,198,102,4,300
2022-11-18T07:11:52,198,102,4,300
2022-11-18T07:21:03,198,102,4,300
2022-11-18T07:30:16,198,102,4,300
2022-11-18T07:39:30,198,102,4,300
2022-11-18T07:48:44,198,102,4,300
2022-11-18T07:57:57,198,102,4,300
2022-11-18T08:07:11,198,102,4,300
2022-11-18T08:16:23,198,102,4,300
2022-11-18T08:25:38,199,101,4,300
2022-11-18T08:34:52,200,100,4,300
2022-11-18T08:44:05,200,100,4,300
2022-11-18T08:53:20,200,100,4,300
2022-11-18T09:02:36,201,99,4,300
2022-11-18T09:12:00,202,98,4,300
2022-11-18T09:21:15,202,98,4,300
2022-11-18T09:30:29,202,98,4,300
2022-11-18T09:39:43,203,97,4,300
2022-11-18T09:48:58,204,96,4,300
2022-11-18T09:58:12,206,94,4,300
2022-11-18T10:07:28,206,94,4,300
2022-11-18T10:16:53,206,94,4,300
2022-11-18T10:26:09,207,93,4,300
2022-11-18T10:35:24,208,92,4,300
2022-11-18T10:44:39,212,88,4,300
2022-11-18T10:53:53,212,88,4,300
2022-11-18T11:03:19,212,88,4,300
2022-11-18T11:12:35,212,88,4,300
2022-11-18T11:21:51,214,86,4,300
2022-11-18T11:31:06,214,86,3,300
2022-11-18T11:40:21,215,85,3,300
2022-11-18T11:49:46,216,84,3,300
2022-11-18T11:59:00,217,83,3,300
2022-11-18T12:08:17,219,81,3,300
2022-11-18T12:17:33,220,80,3,300
2022-11-18T12:26:48,222,78,3,300
2022-11-18T12:36:12,222,78,3,300
2022-11-18T12:45:27,224,76,3,300
2022-11-18T12:54:41,227,73,3,300
2022-11-18T13:03:55,228,72,3,300
2022-11-18T13:13:10,231,69,3,300
2022-11-18T13:22:38,230,70,3,300
2022-11-18T13:31:53,230,70,3,300
2022-11-18T13:41:05,232,68,3,300
2022-11-18T13:50:19,232,68,3,300
2022-11-18T13:59:32,233,67,3,300
2022-11-18T14:09:00,233,67,3,300
2022-11-18T14:18:15,233,67,3,300
2022-11-18T14:27:30,234,66,3,300
2022-11-18T14:36:46,234,66,3,300
2022-11-18T14:46:12,235,65,3,300
2022-11-18T14:55:26,237,63,3,300
2022-11-18T15:04:42,239,61,4,300
2022-11-18T15:13:57,239,61,4,300
2022-11-18T15:23:23,240,60,5,300
2022-11-18T15:32:40,240,60,5,300
2022-11-18T15:41:56,240,60,5,300
2022-11-18T15:51:11,240,60,5,300
2022-11-18T16:00:28,241,59,5,300
2022-11-18T16:09:52,242,58,5,300
2022-11-18T16:19:06,243,57,4,300
2022-11-18T16:28:20,243,57,4,300
2022-11-18T16:37:34,244,56,4,300
2022-11-18T16:46:47,243,57,4,300
2022-11-18T16:56:01,244,56,5,300
2022-11-18T17:05:18,245,55,5,300
2022-11-18T17:14:44,247,53,4,300
2022-11-18T17:23:57,248,52,5,300
2022-11-18T17:33:11,250,50,5,300
2022-11-18T17:42:25,253,47,5,300
2022-11-18T17:51:38,254,46,5,300
2022-11-18T18:00:54,254,46,5,300
2022-11-18T18:10:08,254,46,5,300
2022-11-18T18:19:31,254,46,5,300
2022-11-18T18:28:44,254,46,5,300
2022-11-18T18:37:57,255,45,5,300
2022-11-18T18:47:09,257,43,5,300
2022-11-18T18:56:21,258,42,6,300
2022-11-18T19:05:34,258,42,6,300
2022-11-18T19:14:46,261,39,6,300
2022-11-18T19:23:58,264,36,6,300
2022-11-18T19:33:21,267,33,6,300
2022-11-18T19:42:33,269,31,6,300
2022-11-18T19:51:45,274,26,6,300
2022-11-18T20:00:57,275,25,6,300
2022-11-18T20:10:09,275,25,6,300
2022-11-18T20:19:22,275,25,6,300
2022-11-18T20:28:35,275,25,6,300
2022-11-18T20:37:58,276,24,7,300
2022-11-18T20:47:10,277,23,7,300
2022-11-18T20:56:22,277,23,7,300
2022-11-18T21:05:34,278,22,7,300
2022-11-18T21:14:45,279,21,7,300
2022-11-18T21:23:57,280,20,7,300
2022-11-18T21:33:08,281,19,7,300
2022-11-18T21:42:28,282,18,7,300
2022-11-18T21:51:38,283,17,7,300
2022-11-18T22:00:48,283,17,7,300
2022-11-18T22:09:58,282,18,7,300
2022-11-18T22:19:09,282,18,7,300
2022-11-18T22:28:20,283,17,6,300
2022-11-18T22:37:31,285,15,5,300
2022-11-18T22:46:40,285,15,5,300
2022-11-18T22:55:50,285,15,5,300
2022-11-18T23:05:00,286,14,5,300
2022-11-18T23:14:10,286,14,5,300
2022-11-18T23:23:32,286,14,5,300
2022-11-18T23:32:42,286,14,5,300
2022-11-18T23:41:52,286,14,5,300
2022-11-18T23:51:03,286,14,5,300
2022-11-19T00:00:15,286,14,5,300
2022-11-19T00:09:27,286,14,5,300
2022-11-19T00:18:40,286,14,5,300
2022-11-19T00:27:53,286,14,5,300
2022-11-19T00:37:06,287,13,5,300
2022-11-19T00:46:20,287,13,5,300
2022-11-19T00:55:33,287,13,5,300
2022-11-19T01:04:47,287,13,5,300
2022-11-19T01:14:01,287,13,5,300
2022-11-19T01:23:13,287,13,5,300
2022-11-19T01:32:26,287,13,5,300
2022-11-19T01:41:47,287,13,5,300
2022-11-19T01:50:59,287,13,5,300
2022-11-19T02:00:10,287,13,5,300
2022-11-19T02:09:20,287,13,5,300
2022-11-19T02:18:31,287,13,5,300
2022-11-19T02:27:41,287,13,5,300
2022-11-19T02:36:51,287,13,5,300
2022-11-19T02:46:02,287,13,5,300
2022-11-19T02:55:12,287,13,5,300
2022-11-19T03:04:24,287,13,5,300
2022-11-19T03:13:35,288,12,5,300
2022-11-19T03:22:45,288,12,5,300
2022-11-19T03:31:55,288,12,5,300
2022-11-19T03:41:08,288,12,5,300
2022-11-19T03:50:22,288,12,5,300
2022-11-19T03:59:34,288,12,5,300
2022-11-19T04:08:47,288,12,5,300
2022-11-19T04:31:44,288,12,5,300
2022-11-19T04:41:15,288,12,5,300
2022-11-19T04:50:28,288,12,5,300
2022-11-19T04:59:41,288,12,5,300
2022-11-19T05:08:53,288,12,5,300
2022-11-19T05:18:06,288,12,5,300
2022-11-19T05:27:18,288,12,5,300
2022-11-19T05:36:32,288,12,5,300
2022-11-19T05:45:45,288,12,5,300
2022-11-19T05:54:58,288,12,5,300
2022-11-19T06:04:14,288,12,5,300
2022-11-19T06:13:28,288,12,5,300
2022-11-19T06:22:42,288,12,5,300
2022-11-19T06:31:56,288,12,5,300
2022-11-19T06:41:10,288,12,5,300
2022-11-19T06:50:24,288,12,5,300
2022-11-19T06:59:38,288,12,5,300
2022-11-19T07:08:53,288,12,5,300
2022-11-19T07:18:08,288,12,5,300
2022-11-19T07:27:23,288,12,5,300
2022-11-19T07:36:47,288,12,5,300
2022-11-19T07:46:02,288,12,5,300
2022-11-19T07:55:16,288,12,5,300
2022-11-19T08:04:30,288,12,5,300
2022-11-19T08:13:44,288,12,5,300
2022-11-19T08:22:59,288,12,5,300
2022-11-19T08:32:13,288,12,5,300
2022-11-19T08:41:26,288,12,5,300
2022-11-19T08:50:40,287,13,5,300
2022-11-19T08:59:54,287,13,5,300
2022-11-19T09:09:06,287,13,5,300
2022-11-19T09:18:20,287,13,5,300
2022-11-19T09:27:34,287,13,5,300
2022-11-19T09:36:47,287,13,5,300
2022-11-19T09:46:17,287,13,5,300
2022-11-19T09:55:31,287,13,5,300
2022-11-19T10:04:44,287,13,5,300
2022-11-19T10:13:57,287,13,5,300
2022-11-19T10:23:10,287,13,5,300
2022-11-19T10:32:21,287,13,5,300
2022-11-19T10:41:34,287,13,5,300
2022-11-19T10:50:46,287,13,5,300
2022-11-19T10:59:56,287,13,5,300
2022-11-19T11:09:09,287,13,5,300
2022-11-19T11:18:21,287,13,5,300
2022-11-19T11:27:33,287,13,5,300
2022-11-19T11:36:44,287,13,5,300
2022-11-19T11:45:55,287,13,5,300
2022-11-19T11:55:07,287,13,5,300
2022-11-19T12:04:28,287,13,5,300
2022-11-19T12:13:39,287,13,5,300
2022-11-19T12:22:52,287,13,5,300
2022-11-19T12:32:04,287,13,5,300
2022-11-19T12:41:15,287,13,5,300
2022-11-19T12:50:27,287,13,5,300
2022-11-19T12:59:38,287,13,5,300
2022-11-19T13:08:49,287,13,5,300
2022-11-19T13:18:00,287,13,5,300
2022-11-19T13:27:27,287,13,5,300
2022-11-19T13:36:38,287,13,5,300
2022-11-19T13:45:50,287,13,5,300
2022-11-19T13:55:02,287,13,5,300
2022-11-19T14:04:14,287,13,5,300
2022-11-19T14:13:27,287,13,5,300
2022-11-19T14:22:39,287,13,5,300
2022-11-19T14:31:56,287,13,5,300
2022-11-19T14:41:15,288,12,5,300
2022-11-19T14:50:33,289,11,5,300
2022-11-19T14:59:51,290,10,5,300
2022-11-19T15:09:19,291,9,5,300
2022-11-19T15:18:38,291,9,5,300
2022-11-19T15:27:56,291,9,5,300
2022-11-19T15:37:14,292,8,5,300
2022-11-19T15:46:33,292,8,5,300
2022-11-19T15:55:51,292,8,5,300
2022-11-19T16:05:06,292,8,5,300
2022-11-19T16:14:21,292,8,5,300
2022-11-19T16:23:35,292,8,5,300
2022-11-19T16:32:47,292,8,5,300
2022-11-19T16:41:58,293,7,6,300
2022-11-19T16:51:09,293,7,6,300
2022-11-19T17:00:31,292,8,6,300
2022-11-19T17:09:42,292,8,6,300
2022-11-19T17:18:55,292,8,6,300
2022-11-19T17:28:07,292,8,6,300
2022-11-19T17:37:18,292,8,6,300
2022-11-19T17:46:29,292,8,6,300
2022-11-19T17:55:41,292,8,6,300
2022-11-19T18:04:53,292,8,6,300
2022-11-19T18:14:05,292,8,6,300
2022-11-19T18:23:17,292,8,6,300
2022-11-19T18:32:30,292,8,6,300
2022-11-19T18:41:43,292,8,6,300
2022-11-19T18:50:55,292,8,6,300
2022-11-19T19:00:06,292,8,6,300
2022-11-19T19:09:18,292,8,6,300
2022-11-19T19:18:29,292,8,6,300
2022-11-19T19:28:01,292,8,6,300
2022-11-19T19:37:12,292,8,6,300
2022-11-19T19:46:25,292,8,6,300
2022-11-19T19:55:37,292,8,6,300
2022-11-19T20:04:49,292,8,6,300
2022-11-19T20:14:02,292,8,6,300
2022-11-19T20:23:15,292,8,6,300
2022-11-19T20:32:29,292,8,6,300
2022-11-19T20:41:41,292,8,6,300
2022-11-19T20:50:52,292,8,6,300
2022-11-19T21:00:05,292,8,6,300
2022-11-19T21:09:17,292,8,6,300
2022-11-19T21:18:29,292,8,6,300
2022-11-19T21:27:42,292,8,6,300
2022-11-19T21:37:04,292,8,6,300
2022-11-19T21:46:17,292,8,6,300
2022-11-19T21:55:29,292,8,6,300
2022-11-19T22:04:41,292,8,6,300
2022-11-19T22:13:52,292,8,6,300
2022-11-19T22:23:05,292,8,6,300
2022-11-19T22:32:17,294,6,4,300
2022-11-19T22:41:29,294,6,4,300
2022-11-19T22:50:41,294,6,4,300
2022-11-19T22:59:53,294,6,4,300
2022-11-19T23:09:05,294,6,4,300
2022-11-19T23:18:17,294,6,4,300
2022-11-19T23:27:31,294,6,4,300
2022-11-19T23:36:42,295,5,4,300
2022-11-19T23:45:54,295,5,4,300
2022-11-19T23:55:05,295,5,4,300
2022-11-20T00:04:34,295,5,4,300
2022-11-20T00:13:45,295,5,4,300
2022-11-20T01:05:07,295,5,4,300
2022-11-20T01:14:21,295,5,4,300
2022-11-20T01:23:33,295,5,4,300
2022-11-20T01:32:45,295,5,4,300
2022-11-20T01:41:58,295,5,4,300
2022-11-20T01:51:10,295,5,4,300
2022-11-20T02:00:24,295,5,4,300
2022-11-20T02:09:39,295,5,4,300
2022-11-20T02:18:54,295,5,4,300
2022-11-20T02:28:19,295,5,4,300
2022-11-20T02:37:34,295,5,4,300
2022-11-20T02:46:49,295,5,4,300
2022-11-20T02:56:03,295,5,4,300
2022-11-20T03:05:19,295,5,4,300
2022-11-20T03:14:32,295,5,4,300
2022-11-20T03:23:54,295,5,4,300
2022-11-20T03:33:07,295,5,4,300
2022-11-20T03:42:21,295,5,4,300
2022-11-20T03:51:35,295,5,4,300
2022-11-20T04:00:48,295,5,4,300
2022-11-20T04:16:42,295,5,4,300
2022-11-20T04:25:59,295,5,4,300
2022-11-20T04:36:41,295,5,4,300
2022-11-20T04:45:57,295,5,4,300
2022-11-20T04:55:12,295,5,4,300
2022-11-20T05:04:25,295,5,4,300
